RUN	portfolio.GetPortfoliosSimulation	getportfoliossimulation	1552208566882	 	3.0.3
USER	Get portfolios	272	END	1552208568058	1552208568730
REQUEST	307		Get all portfolios	1552208568109	1552208568730	OK	 
USER	Get portfolios	307	END	1552208568109	1552208568730
REQUEST	300		Get all portfolios	1552208568102	1552208568731	OK	 
USER	Get portfolios	300	END	1552208568102	1552208568732
REQUEST	197		Get all portfolios	1552208567905	1552208568732	OK	 
USER	Get portfolios	197	END	1552208567905	1552208568732
REQUEST	270		Get all portfolios	1552208568055	1552208568735	OK	 
REQUEST	299		Get all portfolios	1552208568101	1552208568735	OK	 
USER	Get portfolios	270	END	1552208568055	1552208568735
USER	Get portfolios	299	END	1552208568101	1552208568735
REQUEST	304		Get all portfolios	1552208568106	1552208568737	OK	 
USER	Get portfolios	304	END	1552208568106	1552208568737
REQUEST	305		Get all portfolios	1552208568107	1552208568737	OK	 
USER	Get portfolios	305	END	1552208568107	1552208568737
REQUEST	303		Get all portfolios	1552208568105	1552208568740	OK	 
USER	Get portfolios	303	END	1552208568105	1552208568740
REQUEST	204		Get all portfolios	1552208567913	1552208568743	OK	 
USER	Get portfolios	204	END	1552208567913	1552208568743
REQUEST	213		Get all portfolios	1552208567926	1552208568755	OK	 
REQUEST	294		Get all portfolios	1552208568084	1552208568755	OK	 
USER	Get portfolios	294	END	1552208568084	1552208568756
USER	Get portfolios	213	END	1552208567925	1552208568756
REQUEST	237		Get all portfolios	1552208567973	1552208568756	OK	 
USER	Get portfolios	237	END	1552208567973	1552208568757
REQUEST	289		Get all portfolios	1552208568078	1552208568756	OK	 
USER	Get portfolios	289	END	1552208568078	1552208568757
REQUEST	297		Get all portfolios	1552208568095	1552208568760	OK	 
USER	Get portfolios	297	END	1552208568094	1552208568760
REQUEST	287		Get all portfolios	1552208568076	1552208568765	OK	 
REQUEST	247		Get all portfolios	1552208568032	1552208568765	OK	 
USER	Get portfolios	287	END	1552208568075	1552208568765
USER	Get portfolios	247	END	1552208568031	1552208568765
REQUEST	235		Get all portfolios	1552208567970	1552208568766	OK	 
USER	Get portfolios	235	END	1552208567970	1552208568767
REQUEST	311		Get all portfolios	1552208568114	1552208568769	OK	 
USER	Get portfolios	311	END	1552208568112	1552208568769
REQUEST	285		Get all portfolios	1552208568072	1552208568771	OK	 
USER	Get portfolios	285	END	1552208568072	1552208568771
REQUEST	286		Get all portfolios	1552208568074	1552208568774	OK	 
USER	Get portfolios	286	END	1552208568074	1552208568774
REQUEST	206		Get all portfolios	1552208567914	1552208568778	OK	 
USER	Get portfolios	206	END	1552208567914	1552208568778
REQUEST	291		Get all portfolios	1552208568081	1552208568780	OK	 
USER	Get portfolios	291	END	1552208568081	1552208568781
REQUEST	283		Get all portfolios	1552208568071	1552208568782	OK	 
USER	Get portfolios	283	END	1552208568070	1552208568782
REQUEST	293		Get all portfolios	1552208568083	1552208568784	OK	 
USER	Get portfolios	293	END	1552208568082	1552208568784
REQUEST	200		Get all portfolios	1552208567906	1552208568787	OK	 
USER	Get portfolios	200	END	1552208567906	1552208568787
REQUEST	290		Get all portfolios	1552208568080	1552208568790	OK	 
REQUEST	281		Get all portfolios	1552208568068	1552208568790	OK	 
USER	Get portfolios	281	END	1552208568068	1552208568791
USER	Get portfolios	290	END	1552208568079	1552208568791
REQUEST	295		Get all portfolios	1552208568085	1552208568791	OK	 
USER	Get portfolios	295	END	1552208568085	1552208568791
REQUEST	280		Get all portfolios	1552208568068	1552208568794	OK	 
USER	Get portfolios	280	END	1552208568067	1552208568794
REQUEST	279		Get all portfolios	1552208568066	1552208568795	OK	 
USER	Get portfolios	279	END	1552208568066	1552208568795
REQUEST	282		Get all portfolios	1552208568069	1552208568795	OK	 
USER	Get portfolios	282	END	1552208568069	1552208568796
REQUEST	274		Get all portfolios	1552208568061	1552208568796	OK	 
USER	Get portfolios	274	END	1552208568060	1552208568796
REQUEST	261		Get all portfolios	1552208568048	1552208568796	OK	 
USER	Get portfolios	261	END	1552208568048	1552208568797
REQUEST	315		Get all portfolios	1552208568123	1552208568797	OK	 
USER	Get portfolios	315	END	1552208568123	1552208568797
REQUEST	245		Get all portfolios	1552208568028	1552208568800	OK	 
USER	Get portfolios	245	END	1552208568028	1552208568800
REQUEST	296		Get all portfolios	1552208568087	1552208568800	OK	 
USER	Get portfolios	296	END	1552208568086	1552208568801
REQUEST	262		Get all portfolios	1552208568048	1552208568805	OK	 
USER	Get portfolios	262	END	1552208568048	1552208568806
REQUEST	264		Get all portfolios	1552208568050	1552208568807	OK	 
REQUEST	275		Get all portfolios	1552208568062	1552208568808	OK	 
USER	Get portfolios	264	END	1552208568049	1552208568808
USER	Get portfolios	275	END	1552208568062	1552208568808
REQUEST	255		Get all portfolios	1552208568042	1552208568809	OK	 
USER	Get portfolios	255	END	1552208568041	1552208568810
REQUEST	318		Get all portfolios	1552208568125	1552208568810	OK	 
USER	Get portfolios	318	END	1552208568125	1552208568810
REQUEST	263		Get all portfolios	1552208568049	1552208568810	OK	 
REQUEST	302		Get all portfolios	1552208568104	1552208568812	OK	 
USER	Get portfolios	263	END	1552208568049	1552208568811
REQUEST	277		Get all portfolios	1552208568063	1552208568813	OK	 
USER	Get portfolios	302	END	1552208568104	1552208568812
USER	Get portfolios	277	END	1552208568063	1552208568813
REQUEST	266		Get all portfolios	1552208568051	1552208568814	OK	 
USER	Get portfolios	266	END	1552208568051	1552208568814
REQUEST	273		Get all portfolios	1552208568059	1552208568815	OK	 
USER	Get portfolios	273	END	1552208568058	1552208568815
REQUEST	314		Get all portfolios	1552208568117	1552208568818	OK	 
REQUEST	324		Get all portfolios	1552208568132	1552208568819	OK	 
REQUEST	306		Get all portfolios	1552208568108	1552208568820	OK	 
REQUEST	268		Get all portfolios	1552208568053	1552208568820	OK	 
USER	Get portfolios	324	END	1552208568132	1552208568820
USER	Get portfolios	314	END	1552208568116	1552208568820
USER	Get portfolios	306	END	1552208568108	1552208568820
USER	Get portfolios	268	END	1552208568053	1552208568820
REQUEST	227		Get all portfolios	1552208567955	1552208568820	OK	 
USER	Get portfolios	227	END	1552208567954	1552208568820
REQUEST	269		Get all portfolios	1552208568055	1552208568821	OK	 
USER	Get portfolios	269	END	1552208568054	1552208568821
REQUEST	267		Get all portfolios	1552208568052	1552208568822	OK	 
USER	Get portfolios	267	END	1552208568052	1552208568822
REQUEST	288		Get all portfolios	1552208568077	1552208568825	OK	 
USER	Get portfolios	288	END	1552208568076	1552208568825
REQUEST	276		Get all portfolios	1552208568062	1552208568826	OK	 
USER	Get portfolios	276	END	1552208568062	1552208568826
REQUEST	271		Get all portfolios	1552208568057	1552208568829	OK	 
USER	Get portfolios	271	END	1552208568057	1552208568829
REQUEST	278		Get all portfolios	1552208568065	1552208568835	OK	 
USER	Get portfolios	278	END	1552208568064	1552208568836
REQUEST	259		Get all portfolios	1552208568047	1552208568838	OK	 
USER	Get portfolios	259	END	1552208568047	1552208568838
REQUEST	298		Get all portfolios	1552208568096	1552208568842	OK	 
REQUEST	325		Get all portfolios	1552208568133	1552208568843	OK	 
USER	Get portfolios	298	END	1552208568096	1552208568843
USER	Get portfolios	325	END	1552208568133	1552208568843
REQUEST	350		Get all portfolios	1552208568167	1552208568844	OK	 
USER	Get portfolios	350	END	1552208568166	1552208568845
REQUEST	358		Get all portfolios	1552208568180	1552208568846	OK	 
REQUEST	319		Get all portfolios	1552208568125	1552208568846	OK	 
USER	Get portfolios	358	END	1552208568177	1552208568846
USER	Get portfolios	319	END	1552208568125	1552208568846
REQUEST	334		Get all portfolios	1552208568152	1552208568848	OK	 
REQUEST	342		Get all portfolios	1552208568158	1552208568848	OK	 
USER	Get portfolios	334	END	1552208568147	1552208568848
USER	Get portfolios	342	END	1552208568158	1552208568848
REQUEST	265		Get all portfolios	1552208568050	1552208568849	OK	 
USER	Get portfolios	265	END	1552208568050	1552208568849
REQUEST	346		Get all portfolios	1552208568162	1552208568849	OK	 
USER	Get portfolios	346	END	1552208568161	1552208568850
REQUEST	331		Get all portfolios	1552208568142	1552208568851	OK	 
USER	Get portfolios	331	END	1552208568142	1552208568851
REQUEST	322		Get all portfolios	1552208568131	1552208568851	OK	 
USER	Get portfolios	322	END	1552208568131	1552208568852
REQUEST	310		Get all portfolios	1552208568111	1552208568854	OK	 
USER	Get portfolios	310	END	1552208568111	1552208568854
REQUEST	354		Get all portfolios	1552208568173	1552208568855	OK	 
USER	Get portfolios	354	END	1552208568172	1552208568855
REQUEST	364		Get all portfolios	1552208568183	1552208568857	OK	 
USER	Get portfolios	364	END	1552208568183	1552208568857
REQUEST	370		Get all portfolios	1552208568196	1552208568857	OK	 
USER	Get portfolios	370	END	1552208568196	1552208568858
REQUEST	316		Get all portfolios	1552208568124	1552208568859	OK	 
REQUEST	338		Get all portfolios	1552208568156	1552208568859	OK	 
USER	Get portfolios	316	END	1552208568123	1552208568860
USER	Get portfolios	338	END	1552208568155	1552208568860
REQUEST	308		Get all portfolios	1552208568110	1552208568862	OK	 
USER	Get portfolios	308	END	1552208568110	1552208568863
REQUEST	320		Get all portfolios	1552208568129	1552208568866	OK	 
USER	Get portfolios	320	END	1552208568129	1552208568866
REQUEST	313		Get all portfolios	1552208568115	1552208568867	OK	 
USER	Get portfolios	313	END	1552208568115	1552208568868
REQUEST	386		Get all portfolios	1552208568207	1552208568869	OK	 
REQUEST	382		Get all portfolios	1552208568204	1552208568869	OK	 
USER	Get portfolios	386	END	1552208568206	1552208568869
USER	Get portfolios	382	END	1552208568204	1552208568869
REQUEST	380		Get all portfolios	1552208568202	1552208568871	OK	 
USER	Get portfolios	380	END	1552208568202	1552208568871
REQUEST	376		Get all portfolios	1552208568200	1552208568872	OK	 
USER	Get portfolios	376	END	1552208568200	1552208568872
REQUEST	323		Get all portfolios	1552208568132	1552208568874	OK	 
USER	Get portfolios	323	END	1552208568131	1552208568874
REQUEST	394		Get all portfolios	1552208568212	1552208568876	OK	 
USER	Get portfolios	394	END	1552208568212	1552208568876
REQUEST	366		Get all portfolios	1552208568188	1552208568876	OK	 
USER	Get portfolios	366	END	1552208568188	1552208568877
REQUEST	348		Get all portfolios	1552208568166	1552208568883	OK	 
USER	Get portfolios	348	END	1552208568165	1552208568883
REQUEST	344		Get all portfolios	1552208568160	1552208568885	OK	 
USER	Get portfolios	344	END	1552208568160	1552208568885
REQUEST	330		Get all portfolios	1552208568142	1552208568885	OK	 
USER	Get portfolios	330	END	1552208568139	1552208568885
REQUEST	356		Get all portfolios	1552208568176	1552208568887	OK	 
USER	Get portfolios	356	END	1552208568175	1552208568887
REQUEST	341		Get all portfolios	1552208568157	1552208568888	OK	 
USER	Get portfolios	341	END	1552208568157	1552208568888
REQUEST	328		Get all portfolios	1552208568137	1552208568889	OK	 
USER	Get portfolios	328	END	1552208568134	1552208568889
REQUEST	337		Get all portfolios	1552208568154	1552208568890	OK	 
REQUEST	349		Get all portfolios	1552208568166	1552208568891	OK	 
REQUEST	363		Get all portfolios	1552208568183	1552208568892	OK	 
USER	Get portfolios	337	END	1552208568154	1552208568890
USER	Get portfolios	349	END	1552208568166	1552208568892
USER	Get portfolios	363	END	1552208568182	1552208568892
REQUEST	390		Get all portfolios	1552208568210	1552208568893	OK	 
USER	Get portfolios	390	END	1552208568210	1552208568893
REQUEST	398		Get all portfolios	1552208568226	1552208568893	OK	 
USER	Get portfolios	398	END	1552208568225	1552208568894
REQUEST	368		Get all portfolios	1552208568189	1552208568896	OK	 
USER	Get portfolios	368	END	1552208568189	1552208568896
REQUEST	332		Get all portfolios	1552208568145	1552208568897	OK	 
USER	Get portfolios	332	END	1552208568143	1552208568897
REQUEST	402		Get all portfolios	1552208568229	1552208568902	OK	 
USER	Get portfolios	402	END	1552208568229	1552208568902
REQUEST	326		Get all portfolios	1552208568133	1552208568904	OK	 
USER	Get portfolios	326	END	1552208568133	1552208568904
REQUEST	367		Get all portfolios	1552208568189	1552208568905	OK	 
REQUEST	395		Get all portfolios	1552208568212	1552208568905	OK	 
USER	Get portfolios	395	END	1552208568212	1552208568906
USER	Get portfolios	367	END	1552208568188	1552208568906
REQUEST	361		Get all portfolios	1552208568181	1552208568908	OK	 
USER	Get portfolios	361	END	1552208568181	1552208568908
REQUEST	359		Get all portfolios	1552208568180	1552208568909	OK	 
USER	Get portfolios	359	END	1552208568180	1552208568909
REQUEST	347		Get all portfolios	1552208568164	1552208568915	OK	 
REQUEST	373		Get all portfolios	1552208568198	1552208568915	OK	 
REQUEST	360		Get all portfolios	1552208568181	1552208568915	OK	 
USER	Get portfolios	347	END	1552208568164	1552208568915
USER	Get portfolios	373	END	1552208568198	1552208568915
USER	Get portfolios	360	END	1552208568180	1552208568915
REQUEST	355		Get all portfolios	1552208568175	1552208568918	OK	 
USER	Get portfolios	355	END	1552208568174	1552208568918
REQUEST	343		Get all portfolios	1552208568160	1552208568922	OK	 
USER	Get portfolios	343	END	1552208568159	1552208568922
REQUEST	340		Get all portfolios	1552208568157	1552208568923	OK	 
USER	Get portfolios	340	END	1552208568157	1552208568924
REQUEST	383		Get all portfolios	1552208568205	1552208568925	OK	 
REQUEST	381		Get all portfolios	1552208568203	1552208568925	OK	 
REQUEST	388		Get all portfolios	1552208568208	1552208568925	OK	 
USER	Get portfolios	388	END	1552208568207	1552208568925
USER	Get portfolios	381	END	1552208568203	1552208568925
USER	Get portfolios	383	END	1552208568205	1552208568926
REQUEST	375		Get all portfolios	1552208568200	1552208568927	OK	 
USER	Get portfolios	375	END	1552208568200	1552208568927
REQUEST	377		Get all portfolios	1552208568201	1552208568929	OK	 
USER	Get portfolios	377	END	1552208568201	1552208568930
REQUEST	369		Get all portfolios	1552208568196	1552208568930	OK	 
USER	Get portfolios	369	END	1552208568195	1552208568930
REQUEST	353		Get all portfolios	1552208568170	1552208568935	OK	 
REQUEST	335		Get all portfolios	1552208568154	1552208568936	OK	 
USER	Get portfolios	335	END	1552208568153	1552208568936
USER	Get portfolios	353	END	1552208568170	1552208568936
REQUEST	391		Get all portfolios	1552208568210	1552208568942	OK	 
USER	Get portfolios	391	END	1552208568210	1552208568943
REQUEST	400		Get all portfolios	1552208568227	1552208568944	OK	 
USER	Get portfolios	400	END	1552208568227	1552208568944
REQUEST	384		Get all portfolios	1552208568206	1552208568946	OK	 
USER	Get portfolios	384	END	1552208568205	1552208568946
REQUEST	396		Get all portfolios	1552208568213	1552208568947	OK	 
USER	Get portfolios	396	END	1552208568212	1552208568947
REQUEST	357		Get all portfolios	1552208568176	1552208568949	OK	 
REQUEST	327		Get all portfolios	1552208568134	1552208568949	OK	 
USER	Get portfolios	357	END	1552208568176	1552208568949
USER	Get portfolios	327	END	1552208568133	1552208568949
REQUEST	351		Get all portfolios	1552208568168	1552208568951	OK	 
USER	Get portfolios	351	END	1552208568167	1552208568952
REQUEST	329		Get all portfolios	1552208568138	1552208568953	OK	 
USER	Get portfolios	329	END	1552208568138	1552208568953
REQUEST	333		Get all portfolios	1552208568147	1552208568954	OK	 
REQUEST	321		Get all portfolios	1552208568131	1552208568954	OK	 
USER	Get portfolios	333	END	1552208568146	1552208568955
USER	Get portfolios	321	END	1552208568129	1552208568955
REQUEST	352		Get all portfolios	1552208568169	1552208568956	OK	 
USER	Get portfolios	352	END	1552208568169	1552208568956
REQUEST	408		Get all portfolios	1552208568239	1552208568957	OK	 
REQUEST	309		Get all portfolios	1552208568111	1552208568957	OK	 
USER	Get portfolios	408	END	1552208568238	1552208568958
USER	Get portfolios	309	END	1552208568111	1552208568958
REQUEST	345		Get all portfolios	1552208568161	1552208568961	OK	 
USER	Get portfolios	345	END	1552208568161	1552208568962
REQUEST	336		Get all portfolios	1552208568154	1552208568964	OK	 
USER	Get portfolios	336	END	1552208568154	1552208568964
REQUEST	387		Get all portfolios	1552208568207	1552208568966	OK	 
USER	Get portfolios	387	END	1552208568207	1552208568966
REQUEST	317		Get all portfolios	1552208568125	1552208568967	OK	 
USER	Get portfolios	317	END	1552208568124	1552208568967
REQUEST	312		Get all portfolios	1552208568115	1552208568970	OK	 
USER	Get portfolios	312	END	1552208568114	1552208568970
REQUEST	403		Get all portfolios	1552208568231	1552208568975	OK	 
USER	Get portfolios	403	END	1552208568230	1552208568976
REQUEST	392		Get all portfolios	1552208568211	1552208568978	OK	 
USER	Get portfolios	392	END	1552208568210	1552208568978
REQUEST	404		Get all portfolios	1552208568232	1552208568978	OK	 
USER	Get portfolios	404	END	1552208568232	1552208568979
REQUEST	374		Get all portfolios	1552208568200	1552208568980	OK	 
USER	Get portfolios	374	END	1552208568199	1552208568980
REQUEST	339		Get all portfolios	1552208568157	1552208568981	OK	 
REQUEST	399		Get all portfolios	1552208568227	1552208568981	OK	 
USER	Get portfolios	339	END	1552208568156	1552208568981
USER	Get portfolios	399	END	1552208568227	1552208568981
REQUEST	406		Get all portfolios	1552208568234	1552208568984	OK	 
USER	Get portfolios	406	END	1552208568234	1552208568984
REQUEST	414		Get all portfolios	1552208568274	1552208568990	OK	 
USER	Get portfolios	414	END	1552208568259	1552208568990
REQUEST	411		Get all portfolios	1552208568258	1552208568992	OK	 
USER	Get portfolios	411	END	1552208568258	1552208568992
REQUEST	410		Get all portfolios	1552208568252	1552208568993	OK	 
USER	Get portfolios	410	END	1552208568251	1552208568993
REQUEST	424		Get all portfolios	1552208568289	1552208568994	OK	 
USER	Get portfolios	424	END	1552208568289	1552208568994
REQUEST	418		Get all portfolios	1552208568279	1552208568997	OK	 
USER	Get portfolios	418	END	1552208568279	1552208568997
REQUEST	432		Get all portfolios	1552208568292	1552208569000	OK	 
USER	Get portfolios	432	END	1552208568292	1552208569000
REQUEST	420		Get all portfolios	1552208568281	1552208569001	OK	 
USER	Get portfolios	420	END	1552208568281	1552208569002
REQUEST	413		Get all portfolios	1552208568259	1552208569003	OK	 
USER	Get portfolios	413	END	1552208568259	1552208569003
REQUEST	412		Get all portfolios	1552208568259	1552208569005	OK	 
USER	Get portfolios	412	END	1552208568259	1552208569005
REQUEST	442		Get all portfolios	1552208568324	1552208569007	OK	 
USER	Get portfolios	442	END	1552208568322	1552208569008
REQUEST	423		Get all portfolios	1552208568289	1552208569010	OK	 
REQUEST	430		Get all portfolios	1552208568292	1552208569010	OK	 
USER	Get portfolios	430	END	1552208568291	1552208569010
USER	Get portfolios	423	END	1552208568288	1552208569010
REQUEST	419		Get all portfolios	1552208568279	1552208569011	OK	 
USER	Get portfolios	419	END	1552208568279	1552208569011
REQUEST	438		Get all portfolios	1552208568301	1552208569012	OK	 
REQUEST	434		Get all portfolios	1552208568300	1552208569012	OK	 
USER	Get portfolios	434	END	1552208568300	1552208569013
USER	Get portfolios	438	END	1552208568301	1552208569013
REQUEST	441		Get all portfolios	1552208568322	1552208569014	OK	 
USER	Get portfolios	441	END	1552208568321	1552208569014
REQUEST	433		Get all portfolios	1552208568293	1552208569014	OK	 
USER	Get portfolios	433	END	1552208568293	1552208569015
REQUEST	429		Get all portfolios	1552208568291	1552208569016	OK	 
USER	Get portfolios	429	END	1552208568291	1552208569016
REQUEST	427		Get all portfolios	1552208568291	1552208569017	OK	 
USER	Get portfolios	427	END	1552208568290	1552208569017
REQUEST	446		Get all portfolios	1552208568327	1552208569019	OK	 
USER	Get portfolios	446	END	1552208568326	1552208569019
REQUEST	428		Get all portfolios	1552208568291	1552208569021	OK	 
USER	Get portfolios	428	END	1552208568291	1552208569021
REQUEST	407		Get all portfolios	1552208568237	1552208569022	OK	 
USER	Get portfolios	407	END	1552208568235	1552208569022
REQUEST	372		Get all portfolios	1552208568197	1552208569022	OK	 
USER	Get portfolios	372	END	1552208568197	1552208569022
REQUEST	416		Get all portfolios	1552208568275	1552208569023	OK	 
USER	Get portfolios	416	END	1552208568275	1552208569023
REQUEST	371		Get all portfolios	1552208568197	1552208569024	OK	 
USER	Get portfolios	371	END	1552208568196	1552208569025
REQUEST	425		Get all portfolios	1552208568290	1552208569025	OK	 
USER	Get portfolios	425	END	1552208568290	1552208569026
REQUEST	362		Get all portfolios	1552208568182	1552208569026	OK	 
USER	Get portfolios	362	END	1552208568182	1552208569027
REQUEST	436		Get all portfolios	1552208568301	1552208569036	OK	 
USER	Get portfolios	436	END	1552208568301	1552208569036
REQUEST	385		Get all portfolios	1552208568206	1552208569037	OK	 
USER	Get portfolios	385	END	1552208568206	1552208569038
REQUEST	389		Get all portfolios	1552208568209	1552208569041	OK	 
USER	Get portfolios	389	END	1552208568208	1552208569041
REQUEST	378		Get all portfolios	1552208568201	1552208569042	OK	 
REQUEST	393		Get all portfolios	1552208568211	1552208569042	OK	 
USER	Get portfolios	378	END	1552208568201	1552208569042
USER	Get portfolios	393	END	1552208568211	1552208569043
REQUEST	365		Get all portfolios	1552208568187	1552208569044	OK	 
USER	Get portfolios	365	END	1552208568187	1552208569044
REQUEST	379		Get all portfolios	1552208568202	1552208569045	OK	 
USER	Get portfolios	379	END	1552208568202	1552208569045
REQUEST	426		Get all portfolios	1552208568290	1552208569047	OK	 
USER	Get portfolios	426	END	1552208568290	1552208569047
REQUEST	417		Get all portfolios	1552208568279	1552208569048	OK	 
USER	Get portfolios	417	END	1552208568278	1552208569048
REQUEST	409		Get all portfolios	1552208568246	1552208569049	OK	 
USER	Get portfolios	409	END	1552208568246	1552208569049
REQUEST	439		Get all portfolios	1552208568302	1552208569050	OK	 
REQUEST	401		Get all portfolios	1552208568228	1552208569050	OK	 
USER	Get portfolios	439	END	1552208568302	1552208569050
USER	Get portfolios	401	END	1552208568228	1552208569050
REQUEST	415		Get all portfolios	1552208568274	1552208569052	OK	 
USER	Get portfolios	415	END	1552208568274	1552208569052
REQUEST	421		Get all portfolios	1552208568288	1552208569053	OK	 
USER	Get portfolios	421	END	1552208568283	1552208569053
REQUEST	447		Get all portfolios	1552208568331	1552208569054	OK	 
USER	Get portfolios	447	END	1552208568327	1552208569055
REQUEST	405		Get all portfolios	1552208568233	1552208569056	OK	 
USER	Get portfolios	405	END	1552208568232	1552208569056
REQUEST	458		Get all portfolios	1552208568384	1552208569058	OK	 
USER	Get portfolios	458	END	1552208568383	1552208569058
REQUEST	445		Get all portfolios	1552208568326	1552208569058	OK	 
USER	Get portfolios	445	END	1552208568325	1552208569059
REQUEST	431		Get all portfolios	1552208568292	1552208569059	OK	 
USER	Get portfolios	431	END	1552208568292	1552208569059
REQUEST	422		Get all portfolios	1552208568288	1552208569060	OK	 
USER	Get portfolios	422	END	1552208568288	1552208569060
REQUEST	443		Get all portfolios	1552208568325	1552208569065	OK	 
USER	Get portfolios	443	END	1552208568324	1552208569065
REQUEST	456		Get all portfolios	1552208568351	1552208569068	OK	 
USER	Get portfolios	456	END	1552208568351	1552208569068
REQUEST	444		Get all portfolios	1552208568325	1552208569069	OK	 
USER	Get portfolios	444	END	1552208568325	1552208569070
REQUEST	454		Get all portfolios	1552208568349	1552208569070	OK	 
USER	Get portfolios	454	END	1552208568349	1552208569070
REQUEST	437		Get all portfolios	1552208568301	1552208569071	OK	 
USER	Get portfolios	437	END	1552208568301	1552208569071
REQUEST	450		Get all portfolios	1552208568334	1552208569074	OK	 
USER	Get portfolios	450	END	1552208568334	1552208569075
REQUEST	457		Get all portfolios	1552208568383	1552208569075	OK	 
REQUEST	397		Get all portfolios	1552208568221	1552208569075	OK	 
USER	Get portfolios	457	END	1552208568361	1552208569075
USER	Get portfolios	397	END	1552208568213	1552208569075
REQUEST	452		Get all portfolios	1552208568335	1552208569080	OK	 
USER	Get portfolios	452	END	1552208568335	1552208569081
REQUEST	440		Get all portfolios	1552208568321	1552208569082	OK	 
REQUEST	449		Get all portfolios	1552208568333	1552208569082	OK	 
USER	Get portfolios	449	END	1552208568333	1552208569082
USER	Get portfolios	440	END	1552208568321	1552208569082
REQUEST	448		Get all portfolios	1552208568332	1552208569087	OK	 
USER	Get portfolios	448	END	1552208568331	1552208569087
REQUEST	435		Get all portfolios	1552208568300	1552208569089	OK	 
USER	Get portfolios	435	END	1552208568300	1552208569089
REQUEST	453		Get all portfolios	1552208568348	1552208569090	OK	 
USER	Get portfolios	453	END	1552208568335	1552208569090
REQUEST	455		Get all portfolios	1552208568350	1552208569092	OK	 
USER	Get portfolios	455	END	1552208568349	1552208569092
REQUEST	459		Get all portfolios	1552208568384	1552208569098	OK	 
USER	Get portfolios	459	END	1552208568384	1552208569098
REQUEST	464		Get all portfolios	1552208568394	1552208569099	OK	 
USER	Get portfolios	464	END	1552208568394	1552208569099
REQUEST	469		Get all portfolios	1552208568407	1552208569099	OK	 
USER	Get portfolios	469	END	1552208568406	1552208569099
REQUEST	462		Get all portfolios	1552208568389	1552208569100	OK	 
USER	Get portfolios	462	END	1552208568389	1552208569100
REQUEST	451		Get all portfolios	1552208568335	1552208569101	OK	 
REQUEST	460		Get all portfolios	1552208568389	1552208569101	OK	 
USER	Get portfolios	451	END	1552208568334	1552208569101
USER	Get portfolios	460	END	1552208568388	1552208569102
REQUEST	463		Get all portfolios	1552208568393	1552208569104	OK	 
USER	Get portfolios	463	END	1552208568392	1552208569104
REQUEST	468		Get all portfolios	1552208568406	1552208569104	OK	 
USER	Get portfolios	468	END	1552208568406	1552208569104
REQUEST	473		Get all portfolios	1552208568429	1552208569106	OK	 
USER	Get portfolios	473	END	1552208568429	1552208569106
REQUEST	467		Get all portfolios	1552208568406	1552208569107	OK	 
REQUEST	461		Get all portfolios	1552208568389	1552208569107	OK	 
REQUEST	466		Get all portfolios	1552208568396	1552208569107	OK	 
USER	Get portfolios	461	END	1552208568389	1552208569107
USER	Get portfolios	467	END	1552208568396	1552208569107
USER	Get portfolios	466	END	1552208568396	1552208569107
REQUEST	475		Get all portfolios	1552208568430	1552208569108	OK	 
USER	Get portfolios	475	END	1552208568430	1552208569108
REQUEST	484		Get all portfolios	1552208568460	1552208569108	OK	 
USER	Get portfolios	484	END	1552208568459	1552208569109
REQUEST	472		Get all portfolios	1552208568414	1552208569109	OK	 
USER	Get portfolios	472	END	1552208568409	1552208569110
REQUEST	476		Get all portfolios	1552208568430	1552208569111	OK	 
USER	Get portfolios	476	END	1552208568430	1552208569111
REQUEST	483		Get all portfolios	1552208568459	1552208569114	OK	 
REQUEST	482		Get all portfolios	1552208568444	1552208569114	OK	 
REQUEST	470		Get all portfolios	1552208568408	1552208569114	OK	 
USER	Get portfolios	470	END	1552208568408	1552208569114
USER	Get portfolios	483	END	1552208568454	1552208569114
USER	Get portfolios	482	END	1552208568444	1552208569114
REQUEST	465		Get all portfolios	1552208568396	1552208569114	OK	 
REQUEST	474		Get all portfolios	1552208568430	1552208569115	OK	 
USER	Get portfolios	474	END	1552208568429	1552208569115
REQUEST	485		Get all portfolios	1552208568460	1552208569115	OK	 
USER	Get portfolios	465	END	1552208568395	1552208569115
REQUEST	471		Get all portfolios	1552208568409	1552208569116	OK	 
USER	Get portfolios	471	END	1552208568409	1552208569116
USER	Get portfolios	485	END	1552208568460	1552208569116
REQUEST	479		Get all portfolios	1552208568443	1552208569116	OK	 
USER	Get portfolios	479	END	1552208568443	1552208569116
REQUEST	480		Get all portfolios	1552208568444	1552208569118	OK	 
USER	Get portfolios	480	END	1552208568443	1552208569118
REQUEST	486		Get all portfolios	1552208568461	1552208569119	OK	 
USER	Get portfolios	486	END	1552208568461	1552208569119
REQUEST	481		Get all portfolios	1552208568444	1552208569119	OK	 
USER	Get portfolios	481	END	1552208568444	1552208569120
REQUEST	478		Get all portfolios	1552208568442	1552208569120	OK	 
USER	Get portfolios	478	END	1552208568442	1552208569121
REQUEST	477		Get all portfolios	1552208568431	1552208569121	OK	 
USER	Get portfolios	477	END	1552208568430	1552208569121
REQUEST	487		Get all portfolios	1552208568462	1552208569122	OK	 
USER	Get portfolios	487	END	1552208568462	1552208569123
REQUEST	488		Get all portfolios	1552208568463	1552208569123	OK	 
USER	Get portfolios	488	END	1552208568462	1552208569123
